n809 r n346.
n1309 r n1502.
n1335 r n3045.
n2305 r n3027.
n2527 r n2302.
n2487 r n536.
n846 r n4008.
n2683 r n1924.
n1066 r n1318.
n1046 r n3704.
n446 r n3311.
n2190 r n460.
n3710 r n1868.
n3430 r n3973.
n3282 r n1550.
n2043 r n4092.
n1896 r n3353.
n1498 r n3232.
n2302 r n3804.
n2163 r n734.
n2010 r n554.
n1270 r n2856.
n467 r n3954.
n685 r n1533.
n1177 r n1731.
n1141 r n1623.
n947 r n3332.
n2084 r n562.
n1105 r n1418.
n439 r n291.
n2969 r n2483.
n288 r n770.
n1740 r n1786.
n4002 r n4043.
n1494 r n2070.
n682 r n3505.
n2625 r n1952.
n2266 r n3092.
n1810 r n2951.
n529 r n2987.
n587 r n1671.
n515 r n1535.
n908 r n2599.
n2097 r n2013.
n4018 r n2537.
n2305 r n2891.
n925 r n2593.
n3661 r n2665.
n283 r n3568.
n2613 r n1778.
n1543 r n3295.
n1187 r n72.
n1152 r n3453.
n3164 r n2963.
n2309 r n3694.
n1855 r n2896.
n1270 r n2371.
n335 r n2178.
n874 r n2432.
n95 r n796.
n874 r n2400.
n3688 r n1799.
n897 r n3254.
n369 r n1181.
n2726 r n2983.
n2959 r n173.
n2183 r n51.
n246 r n3335.
n3505 r n3410.
n2203 r n1718.
n3009 r n4059.
n518 r n183.
n2334 r n853.
n2362 r n3209.
n3286 r n2458.
n4006 r n65.
n762 r n3599.
n1864 r n1660.
n2757 r n2234.
n2842 r n1387.
n1121 r n1705.
n1561 r n3304.
n1757 r n1807.
n2544 r n1166.
n1122 r n652.
n2884 r n35.
n616 r n3403.
n219 r n2950.
n160 r n2582.
n2064 r n3447.
n944 r n1975.
n3513 r n1707.
n1478 r n1282.
n3367 r n139.
n3516 r n2113.
n1527 r n542.
n3819 r n3088.
n3846 r n1480.
n800 r n2295.
n2647 r n1922.
n2947 r n1435.
n1958 r n3563.
n742 r n2178.
n2418 r n903.
n664 r n387.
n255 r n1608.
n2362 r n3768.
n3315 r n3841.
n954 r n2587.
n3980 r n375.
n605 r n1412.
n917 r n329.
n404 r n667.
n1810 r n1205.
n2963 r n361.
n3127 r n1815.
n1797 r n989.
n1283 r n2540.
n3168 r n3702.
n3444 r n3832.
n4089 r n3699.
n1345 r n2356.
n3372 r n564.
n2101 r n230.
n3152 r n1986.
n605 r n3758.
n3398 r n1522.
n4087 r n3803.
n2190 r n1802.
n912 r n1057.
n2164 r n4040.
n2873 r n3961.
n933 r n60.
n2406 r n6.
n3762 r n1754.
n3838 r n3756.
n1358 r n1087.
n2017 r n634.
n1652 r n22.
n865 r n709.
n2009 r n1470.
n371 r n1311.
n2993 r n363.
n1019 r n1088.
n2165 r n1931.
n2146 r n233.
n1875 r n923.
n99 r n2809.
n984 r n2506.
n2815 r n650.
n164 r n2557.
n311 r n1522.
n3645 r n2328.
n2157 r n1201.
n2351 r n3022.
n1910 r n264.
n397 r n2282.
n1576 r n3390.
n2645 r n2595.
n382 r n715.
n430 r n2529.
n949 r n2306.
n3452 r n1049.
n1019 r n340.
n3555 r n3835.
n991 r n3719.
n2296 r n1302.
n1146 r n1846.
n3631 r n3303.
n3047 r n1886.
n2230 r n862.
n2150 r n2627.
n3144 r n3726.
n1921 r n1693.
n2225 r n2304.
n2409 r n2656.
n738 r n3358.
n866 r n94.
n311 r n1886.
n435 r n3866.
n1625 r n1427.
n3490 r n3922.
n2730 r n540.
n1672 r n2265.
n3844 r n624.
n55 r n1979.
n1486 r n2206.
n510 r n535.
n1837 r n2432.
n2229 r n4062.
n641 r n542.
n2623 r n1379.
n3900 r n3490.
n1473 r n115.
n1280 r n1909.
n3982 r n2905.
n3336 r n3376.
n2731 r n1970.
n3917 r n308.
n140 r n3666.
n932 r n195.
n1549 r n2419.
n2401 r n2059.
n2954 r n142.
n395 r n1087.
n109 r n1037.
n1630 r n2733.
n2416 r n1434.
n2127 r n3890.
n1550 r n3408.
n1703 r n1436.
n2217 r n944.
n716 r n853.
n2915 r n537.
n1162 r n3055.
n107 r n2095.
n3251 r n1656.
n418 r n1557.
n3716 r n3373.
n1700 r n16.
n365 r n1810.
n1053 r n1995.
n447 r n3470.
n3429 r n2575.
n3264 r n883.
n1887 r n872.
n2319 r n9.
n1817 r n3035.
n862 r n636.
n3573 r n2025.
n3691 r n3681.
n24 r n2846.
n1241 r n442.
n308 r n862.
n3815 r n2008.
n879 r n84.
n3818 r n1933.
n2079 r n169.
n1307 r n1413.
n2744 r n475.
n2296 r n536.
n1348 r n520.
n545 r n3165.
n3556 r n1408.
n3801 r n3033.
n3433 r n3397.
n2618 r n3457.
n2148 r n3860.
n3900 r n2456.
n627 r n3620.
n368 r n1506.
n3705 r n90.
n3439 r n1689.
n260 r n650.
n3102 r n3005.
n1126 r n1303.
n3541 r n2474.
n1823 r n4086.
n1543 r n1284.
n1398 r n1249.
n221 r n736.
n550 r n2839.
n97 r n2699.
n2604 r n3998.
n1059 r n3231.
n3522 r n1428.
n641 r n3132.
n1518 r n4081.
n725 r n1779.
n635 r n3828.
n688 r n1762.
n1035 r n133.
n140 r n2859.
n123 r n1684.
n48 r n1522.
n2933 r n269.
n2258 r n3484.
n3109 r n2356.
n2087 r n1618.
n2258 r n3147.
n753 r n1685.
n479 r n1395.
n721 r n1998.
n1380 r n1446.
n3777 r n2016.
n1179 r n370.
n3778 r n2215.
n503 r n3919.
n979 r n627.
n1507 r n1027.
n2149 r n344.
n1296 r n311.
n3829 r n310.
n2667 r n1820.
n1928 r n830.
n872 r n2682.
n2515 r n1352.
n4077 r n3236.
n3350 r n1362.
n587 r n3032.
n3378 r n1766.
n3402 r n3060.
n3981 r n3906.
n2883 r n864.
n437 r n295.
n1892 r n2586.
n640 r n3188.
n2898 r n373.
n3499 r n1470.
n2194 r n1331.
n2300 r n3066.
n4014 r n720.
n322 r n3995.
n3956 r n3673.
n1261 r n448.
n2609 r n544.
n2215 r n1916.
n3604 r n2101.
n1727 r n2392.
n2965 r n2164.
n2688 r n762.
n655 r n3328.
n3951 r n3554.
n3701 r n3354.
n928 r n1799.
n590 r n3229.
n769 r n508.
n3950 r n1092.
n407 r n3810.
n669 r n1669.
n163 r n3279.
n2213 r n2378.
n1100 r n1722.
n383 r n2827.
n19 r n3349.
n896 r n2707.
n15 r n1551.
n1939 r n3966.
n1010 r n1544.
n3225 r n1939.
n3344 r n3815.
n1072 r n17.
n228 r n926.
n1110 r n636.
n641 r n1779.
n2305 r n805.
n963 r n423.
n3183 r n2064.
n2145 r n3567.
n795 r n2164.
n2821 r n1691.
n776 r n2837.
n3243 r n2715.
n2707 r n157.
n163 r n1837.
n2096 r n3507.
n1556 r n3169.
n3525 r n1785.
n0 r n540.
n2421 r n642.
n2320 r n630.
n1447 r n3283.
n1053 r n535.
n1251 r n3199.
n7 r n2047.
n1268 r n2828.
n3738 r n2044.
n1569 r n2886.
n663 r n181.
n3044 r n827.
n2018 r n1045.
n239 r n3575.
n118 r n3765.
n1265 r n119.
n209 r n3686.
n762 r n2529.
n221 r n2210.
n1717 r n1275.
n2745 r n2969.
n378 r n2753.
n920 r n1647.
n1486 r n563.
n3691 r n3055.
n3450 r n258.
n3237 r n2398.
n1086 r n1160.
n3443 r n1326.
n640 r n3562.
n995 r n1905.
n3681 r n1205.
n1495 r n347.
n3735 r n1717.
n2557 r n1356.
n2992 r n1207.
n230 r n3371.
n3961 r n1151.
n922 r n1351.
n1714 r n517.
n311 r n1068.
n776 r n3549.
n3467 r n1863.
n613 r n2814.
n3189 r n1254.
n2281 r n88.
n3159 r n1866.
n1294 r n559.
n2214 r n933.
n2276 r n676.
n2290 r n1173.
n1884 r n2520.
n448 r n1749.
n3671 r n1370.
n3101 r n1290.
n1888 r n3412.
n2359 r n2664.
n2865 r n1730.
n431 r n3479.
n449 r n3621.
n637 r n2730.
n3710 r n3796.
n501 r n908.
n260 r n2715.
n1841 r n2537.
n3392 r n36.
n3710 r n1180.
n2556 r n62.
n2930 r n2132.
n1433 r n1935.
n3422 r n3321.
n1252 r n1685.
n1890 r n21.
n3416 r n2322.
n3500 r n3865.
n1847 r n42.
n2500 r n1462.
n3839 r n3001.
n2370 r n3.
n1621 r n116.
n2540 r n918.
n152 r n2154.
n2099 r n2709.
n2217 r n933.
n745 r n3651.
n2869 r n72.
n2876 r n25.
n1758 r n671.
n46 r n1078.
n2994 r n3547.
n848 r n746.
n3590 r n3349.
n2208 r n3333.
n2255 r n483.
n3336 r n3876.
n599 r n1781.
n699 r n752.
n3936 r n2798.
n3462 r n2058.
n3732 r n111.
n1613 r n2505.
n184 r n394.
n2530 r n1942.
n1065 r n2577.
n3021 r n4059.
n2029 r n3870.
n710 r n1523.
n3123 r n2918.
n760 r n1282.
n3401 r n1.
n1063 r n4001.
n1782 r n1762.
n657 r n1623.
n464 r n23.
n3681 r n101.
n135 r n1198.
n2606 r n320.
n1593 r n1040.
n2262 r n2658.
n3618 r n1188.
n2622 r n1551.
n962 r n3332.
n3074 r n4085.
n2155 r n3834.
n1271 r n1461.
n3836 r n2334.
n1366 r n1523.
n1 r n2024.
n3146 r n465.
n2048 r n2732.
n566 r n2184.
n3931 r n3173.
n2504 r n1428.
n118 r n670.
n4086 r n3736.
n1859 r n2613.
n1191 r n2821.
n1850 r n169.
n2810 r n4006.
n4004 r n4082.
n1371 r n3744.
n2320 r n2737.
n1172 r n2321.
n666 r n222.
n2787 r n2714.
n2954 r n3354.
n802 r n2790.
n2431 r n3306.
